,model_ID,trim
7247,2220968,2.0 Luxury At
7248,2220968,2.0 Luxury
7249,2220968,2.0 5 Comfort
7250,2220968,2.0 Comfort
7251,60465,1.9 D Plc Confort
7252,60465,1.9 D Dh Presence
7253,60465,1.9 D Plc
7254,60465,1.9 D Plc Dh Aa
7255,60465,1.9 D
7256,60465,1.4 Confort
7257,60465,1.9 D Plc Presence
7258,60465,1.4 Gnc
7259,60465,1.4
7260,60465,1.4 Presence
7261,60465,1.9 D Dh Aa
7262,60465,1.8
7263,60465,1.4 Presence Gnc
7264,60465,1.4 Gnc Confort
7265,60465,1.9 D Plc Dh
7266,60465,1.4 Gnc Confort Plc
7267,60465,1.4 Confort Plc
7268,60465,1.6 Presence
7269,60465,1.9 D Plc Presence Abcp
7270,60465,1.9 D Plc Confort Abcp
7271,493856,1.4 Comfortline Tsi Dsg
7272,493856,1.4 Highline Tsi Dsg
7273,493856,1.4 Comfortline Tsi
7274,493856,1.6 Trendline
7275,493856,2.0 Highline At
7276,493856,2.0 Highline
7277,493856,1.9 I Comfortline
7278,493856,1.6 Trendline At
7279,493856,1.6 Comfortline
7280,66422,2.8 Dlx 4x2
7281,66422,2.8 Dlx I 4x4
7282,66422,2.8 Dlx I 4x2
7283,66422,4.3 4x4 200 Hp Tahoe Lt
7284,66422,4.3 4x4 160 Hp
7285,66422,4.3 4x2 160 Hp
7286,66422,2.8 Cdoble Dlx 4x4 Electronico
7287,66422,4.3 4x4 200 Hp
7288,66422,4.3 4x4 Executive At
7289,66422,2.8 Cdoble Dlx 4x2 Electronico
7290,66422,2.8 Dlx 4x4
7291,60784,1.0 Passion 84cv
7292,60784,1.0 City 71cv
7293,60784,1.0 Black&white Look By Infinit
7294,60784,1.0 Play
7295,60784,1.0 Passion
7296,60784,1.0 Passion S/radio Highline)
7297,60784,1.0 Sharpred 84cv
7298,60784,1.0 City
7299,60784,1.0 Passion C/radio Highline
7300,60784,1.0 Passion Grey Matt Edicion
7301,60784,1.0 Sharpred Edition
7302,60784,1.0 Passion Grey Mett
7303,60784,1.0 Passion Limited Edition
7304,66002,1.4 Tl
7305,66002,1.6 Gtl
7306,66002,1.4 L
7307,66002,1.4 Tl Break
7308,66002,1.6 Gtl Break
7309,63213,2.0 Gls Seg Premium L At
7310,63213,1.4 Gls Seguridad L Mt
7311,63213,1.6 Gls Seg Premium L Mt
7312,63213,1.6 Gls Seg Premium L At
7313,63213,1.6 Gls Seguridad L Mt
7314,63213,1.8 Gls Seg Premium L At
7315,63213,1.8 Gls Seg Premium L Mt
7316,63213,1.6 Gls Seguridad L At
7317,63213,1.8 Gls Seg Premium 6at
7318,63213,1.8 Gls Seg L At
7319,63213,1.8 Gls Seg 6at
7320,63213,1.8 Gls Seg Premium 6mt
7321,63213,1.8 Gls Seg 6mt
7322,389623,1.6 Etorq Easy
7323,389623,1.6 Sx
7324,389623,1.6 Etorq Pop
7325,389623,1.6 Sx Ie
7326,389623,1.6 Sp
7327,389623,1.6 Mpi
7328,389623,1.4
7329,389623,2.0
7330,389623,1.4 Suite
7331,389623,1.9 D
7332,389623,1.7 D
7333,389623,1.8 Gt
7334,389623,1.8 Sx
7335,389623,1.9 Gt
7336,62158,1.9 Sd
7337,62158,1.9 Sd Aa
7338,62158,1.6 Mi
7339,62158,1.6 Mi Aa
7340,62158,1.6 Mi C/gnc
7341,62158,1.6 Mi C/gnc Aa
7342,62158,1.9 Sd Comercial
7343,62158,1.9 Sd Vidriada
7344,62158,1.6 Comercial
7345,60959,2.4 4x4
7346,60959,3.0 Se
7347,60959,2.7 4x4 D
7348,60959,3.3 Se
7349,60959,3.3 Se Wide Lux Cu At
7350,60959,3.3 Se Wide
7351,60959,3.3 Se At
7352,60959,3.3 Se Wide Lux At
7353,60959,2.5 Le 4x4 5at
7354,60959,3.3 Se Wide At
7355,60959,2.7 4x4 I
7356,60959,3.5 Se Luxury
7357,60959,3.3 Se Wide Lux
7358,60959,3.3 Se Wide Lux Cu
7359,60959,2.5 Dci Le
7360,60959,2.4 4x2
7361,67077,2.0 Sport Hse 240cv
7362,67077,3.0 I
7363,67077,4.0 V8 Es At
7364,67077,3.0 5 Es At
7365,67077,4.4 3 V8 Hse At
7366,67077,2.7 3 V6 At
7367,67077,4.4 3 V8 At
7368,67077,2.0 Sport S
7369,67077,3.0 4 Sdv6 Hse
7370,67077,2.0 Sport Se 240cv
7371,67077,3.0 I Es At
7372,67077,3.0 I At
7373,67077,4.0 V8
7374,67077,2.0 Sport Hse Black 240cv
7375,67077,3.0 I Xs
7376,67077,3.0 5 S
7377,67077,2.7 3 V6 Hse At
7378,67077,2.0 Sport Hse
7379,67077,3.0 I Xs At
7380,67077,4.0 V8 At
7381,67077,2.7 4 V6 Se
7382,67077,2.0 Sport Se
7383,67077,3.0 I Es
7384,67077,3.0 4 V6 Hse
7385,67077,3.0 5 S At
7386,67077,3.0 4 Sdv6 Black Edition
7387,67077,4.0 V8 Xs
7388,67077,3.0 V6 All-
7389,67077,2.7 4 V6 Hse
7390,67077,4.0 V8 Xs At
7391,67077,2.7 4 V6 Se Plus
7392,67077,4.0 V8 Es
7393,67077,3.0 Hse 245cv
7394,67077,2.0 Sport S 240cv
7395,47233,2.0 Sri
7396,47233,2.0 Grand Tour Rural
7397,47233,2.0 St
7398,47233,2.2 Sr Gamma
7399,47233,2.0 Grand Tour Sri Rural
7400,47233,2.5 Grand Tour Rural D
7401,47233,2.5 Srd Turbo
7402,47233,2.5 Srd
7403,47233,2.5 Sr Gamma Sc
7404,47233,2.0 Sri At
7405,47233,2.2 Sr Gamma At Sc
7406,47233,2.0 Sr Gamma At Sc
7407,71652,1.8 Essence 130cv
7408,71652,1.8 Absolute 130cv Dualogic
7409,71652,1.9 Essence
7410,71652,1.9 Absolute Dualogic
7411,71652,1.8 Absolute 130cv
7412,71652,1.9 Absolute
7413,71652,1.9 Essence Dualogic
7414,71652,1.8 Essence 130cv Dualogic
7415,1007112,1.5 Luxury
7416,1007112,1.5 Confort
7417,389524,2.2 435 L2h2 Hdi 130 Mt6
7418,389524,2.2 435 L3h2 Hdi 130 Mt6
7419,389524,2.2 435 L2h1 Hdi 130 Mt6
7420,389524,2.3 Hdi Pack Furgon
7421,389524,2.3 Hdi Alto Furgon
7422,389524,2.8 D Furgon 31 M
7423,389524,2.2 435 Ch L3 Hdi 130 Mt6
7424,389524,2.8 Hdi Furgon
7425,389524,2.8 Hdi Furgon Alto
7426,389524,2.3 Hdi 33 M Am16
7427,389524,2.8 Hdi Pack Furgon Abs
7428,389524,2.3 Hdi 33 M
7429,389524,2.3 Hdi 35 Mh Am16
7430,389524,2.3 Hdi 35 Lh Am16
7431,389524,2.8 Hdi Pack Furgon
7432,389524,2.3 Hdi 35 Mh
7433,389524,2.8 Furgon
7434,389524,2.8 Hdi Furgon Pack
7435,389524,2.3 Hdi 35 Lh
7436,389524,1.9 D Furgon 270
7437,389524,2.8 Furgon 122 hp
7438,389524,2.8 Furgon 103 hp
7439,389524,2.8 Furgon 31 M
7440,389524,2.8 D Furgon 33 C
7441,389524,2.2 440 Ch L3 Hdi 130 Mt6
7442,66640,1.5t Premier 4wd
7443,66640,1.5t Lt 2wd
7444,71835,2.5 110 Sw
7445,71835,2.5 110 5 Sw Aa
7446,71835,2.5 110 Sw County
7447,71835,2.5 110 P-up Larga
7448,71835,2.5 110 5 Crew Cab
7449,71835,2.5 110 Sw Aa
7450,71835,2.5 110 5 Sw
7451,71835,2.4 C Sw 110 5s
7452,71835,2.4 Sw 110 S
7453,71835,2.5 110 P-up
7454,71835,2.4 Sw 110 7s
7455,71835,2.5 90 Sport
7456,71835,2.5 Sw 110 5 Aa
7457,71835,2.5 90 Hard Top
7458,71835,2.5 110 Hard Top Aa
7459,71835,2.4 Sw 110 7s Plus
7460,71835,2.5 90 Sw
7461,71835,2.5 110 5 Sw County
7462,71835,2.4 Sw 110 5 Alloy
7463,71835,2.5 Sw 110 5 County
7464,71835,2.4 C Sw 110 7-seat
7465,71835,2.5 110 Sw Alloy
7466,71835,2.2 110 Sw Mt6 Special Edition
7467,71835,2.4 Sw 110 5s
7468,71835,2.5 90 Soft Top
7469,71835,2.5 90 P-up
7470,71835,2.5 90 Sw County
7471,71835,2.5 110 Sw S
7472,71835,2.4 Sw 110 7s M
7473,71835,2.2 130 Sw Pick Up 122cv Mt6
7474,84862,2.0 Advance
7475,84862,2.5 Sport
7476,84862,2.0 Luxury
7477,84862,2.5 Sport Tiptronic
7478,84862,2.0 Luxury Atom
7479,84862,1.8 Turbo Sport
7480,84862,2.0 Cuero
7481,84862,2.0 Advance At
7482,84862,2.0 Cuero Tip.
7483,84862,2.0 8v
7484,84862,1.8 Turbo Sport Tiptronic
7485,41716,1.4 Xr
7486,41716,1.4 Xn Zen
7487,41716,1.5 Xnd
7488,41716,1.4 Quiksilver Aa
7489,41716,1.4 Xr Roland Garros
7490,41716,1.4 Xn Aa Zen
7491,41716,1.4 Max
7492,41716,1.6 Vitamina
7493,41716,1.5 Xnd Aa
7494,41716,1.1 Quiksilver Aa
7495,41716,1.6 S16
7496,41716,1.1 Max Aa
7497,41716,1.1 Max
7498,41716,1.1 Quiksilver 1.1
7499,1252870,1.4 Power (aa+dh) 83cv
7500,1252870,1.6 Comfortline 60a
7501,1252870,1.6 Power Int.plus 711
7502,1252870,1.6 Comfortline 70a
7503,1252870,1.4 Power 83cv
7504,1252870,1.9 Sd Trendline 60b
7505,1252870,1.9 Sd Comfortline 70a
7506,1252870,1.6 Power Int.plus 701
7507,1252870,1.6 Format 601
7508,1252870,1.6 Format 701
7509,1252870,1.6 Trendline 60b
7510,1252870,1.9 Sd Comfortline 60a
7511,1252870,1.6 Trendline 70c
7512,1252870,1.9 Sd Power Plus 711
7513,1252870,1.9 Sd Power Plus 701
7514,1252870,1.9 Sd Trendline 70c
7515,1252870,1.9 Sd Format 601
7516,1252870,1.9 Sd Format 701
7517,1165297,1.4 T 16v Pop
7518,1165297,1.4 T 16v Cross At9
7519,67096,2.0 Xedi
7520,67096,2.0 4 Se At
7521,67096,2.0 4 Hse At
7522,67096,2.0 4 Se
7523,67096,3.2 2 Hse I6 At
7524,67096,3.2 2 S I6 At
7525,67096,2.2 2 S 4 At
7526,67096,2.2 2 Se 4 At
7527,67096,2.0 S Plus 240cv Awd At6
7528,67096,1.8 Xei
7529,67096,2.0 Se 4 Mt
7530,67096,2.2 2 Hse 4 At
7531,67096,3.2 2 S I6 At Plus
7532,67096,2.2 2 S 4 Mt
7533,67096,2.0 Se 4 At
7534,67096,2.0 Hse 240cv Awd At6
7535,67096,2.2 2 S 4 At Plus
7536,67096,2.0 Hse 4 At
7537,67096,2.2 4 Se At
7538,67096,2.0 4 Se At Go
7539,67096,2.2 2 Se 4 Mt
7540,67096,1.8 S
7541,67096,2.2 4 Se
7542,67096,1.8 Gs
7543,67096,3.2 I6 Hse At
7544,67096,2.2 4 Hse At
7545,67096,2.5 V6 Es At
7546,67096,2.0 Go Se 4 At
7547,61471,1.2 Gls Seguridad L Mt
7548,61471,1.2 Gls Seguridad L At
7549,61471,1.2 Gls Seguridad L At Abcp
7550,61471,1.2 Gls Seguridad L Mt Abcp
7551,60311,2.0 Freetrackt Fsi 200cv
7552,60311,1.6 Mpi 102cv
7553,60311,1.8 T Fsi 160cv
7554,60311,1.8 Style Tsi 160cv
7555,60311,2.0 Freetracktsi 211cv
7556,60311,1.6 Reference Mpi 102cv
7557,60311,2.0 I Manual 140cv
7558,60311,2.0 Cupra Tsi 240cv
7559,60311,1.6
7560,60311,2.0 I Dsg 140cv
7561,60311,1.9 I Manual 105cv
7562,60311,2.0 Style I 140cv
7563,60311,2.0 Style I 140cv Dsg
7564,60311,1.8 Style Tsi 160cv Dsg
7565,60311,2.0 Fr T Fsi 200cv
7566,60311,1.8 Tsi Dsg
7567,60311,2.0 Freetrackt Fsi 211cv
7568,60311,2.0 I Stylance Dsg
7569,60311,2.0 I Stylance
7570,60311,1.8 Tfsi Style Dsg
7571,503623,1.8 Slk250 Cgi B.efficiency At
7572,503623,3.0 Slk350 Cgi B.efficiency At
7573,503623,2.3 Slk230 Kompresor
7574,503623,1.8 Slk200 Cgi B.efficiency At
7575,503623,2.3 Slk230 Kompresor At
7576,503623,1.8 Slk200 Kompresor At
7577,503623,1.8 Slk200 Kompresor
7578,503623,3.5 Slk350 Cgi B.efficiency At
7579,503623,5.5 Slk55 Amg
7580,503623,2.0 Slk200 Kompressor Mt
7581,503623,3.5 Slk350 At
7582,503623,3.5 Slk 55 Amg Roadster 421cv
7583,503623,2.0 Slk200 Kompressor At
7584,503623,1.8 Slk250 City Cgi B.efficiency At
7585,503623,3.2 Slk350 At Blueefficiency Sport
7586,503623,5.5 Slk55 At Amg
7587,503623,2.0 Slk200 Kompressor Plus Mt
7588,503623,3.5 Slk350 At Amg Edition
7589,503623,2.0 Slk200 Kompressor Sport Manual
7590,503623,3.5 Slk350 Amg Edition At
7591,503623,3.2 Slk350 At Amg Edition
7592,503623,2.5 Slk55 At Amg
7593,503623,3.0 Slk350 Roadster 306cv
7594,503623,2.0 Slk200 Kompressor Plus At
7595,503623,2.0 Slk200 Kompressor Sport Mt
7596,503623,2.5 350 At Blueefficiency Sport
7597,389546,1.8 Ls Aa+dir
7598,389546,1.8 Ls Pack
7599,389546,1.8 Sport
7600,389546,1.8 Ls
7601,61687,2.0 Gl Awd
7602,61687,2.5 Gx Awd At
7603,61687,2.2 Gx Awd L.vieja
7604,61687,2.2 Gx Awd Sw
7605,61687,2.0 R Ux 4at Sawd 150cv Sportshift
7606,61687,2.2 Gx Awd
7607,61687,3.0 R 5at Si-drive 3m Sportshift
7608,61687,2.5 Awd Cvt Limited
7609,61687,2.0 R 3l 4at Sawd 165cv
7610,61687,2.0 R Ua 4at Sawd 165cv
7611,61687,3.0 R 5at Si-drive Sb Sawd Sportshift
7612,61687,1.8 Gl Awd
7613,61687,1.8 Gx Awd
7614,61687,2.0 R Xa 5mt Sawd 165cv
7615,61687,2.5 Limited
7616,61687,2.2 Gx Awd At
7617,61687,2.5 Awd Cvt Sport
7618,61687,2.5 Gx Awd
7619,61687,2.5 Gt Awd 5at Si Drive
7620,61687,2.0 Lx
7621,61687,2.0 Gl Awd At
7622,61687,3.0 R 3s 5at Si-drive Spec B 245cv
7623,61687,2.0 Sw R Ua 4at Sawd 165cv
7624,61687,2.5 Awd Cvt Xa
7625,61687,2.0 4d Awd 6mt Cvt Xv
7626,61687,2.0 Sw Awd Cvt Xs 150 Cv
7627,61687,2.5 Gx Awd Sw At
7628,61687,2.0 Gl Awd Sw At
7629,61687,3.0 R 3s 5at Si-drive 245cv
7630,61687,2.0 4d Awd 6mt X
7631,61687,2.0 R Xx 5mt Sawd 150 Cv
7632,61687,2.2 Gx Awd Sw At
7633,1252877,1.6 Nafta
7634,1252877,1.6 D
7635,1252877,1.8 Confort
7636,1252877,1.6 D Confort
7637,389464,1.6 Sport Chic Thp 163cv Tiptronic
7638,389464,1.6 Crossback Sport Chic Thp 163cv
7639,389464,1.6 Thp 208 S&s Performance Line
7640,389464,1.6 Crossback Thp 163 So Chic
7641,389464,1.6 Thp 163 So Chic
7642,389464,1.6 Thp 163 Be Chic Cb
7643,389464,1.6 Berlina Sport Chic Thp 163cv
7644,389464,1.6 Performance Line 215 At8
7645,389464,1.6 Trocadero 215 At8
7646,1252932,1.6 Feel Hdi 92
7647,1252932,1.6 Shine Vti 115 At
7648,1252932,1.6 Shine Vti 115
7649,1252932,1.6 Feel Vti 115
7650,1252932,1.6 Feel Vti 115 am18
7651,4611,2.0 Confort
7652,4611,2.5 T5 230hp At Pack Premium
7653,4611,2.4 At
7654,4611,2.0 At P2
7655,4611,2.5 T5 At
7656,4611,2.0 Se Luxury Tc
7657,4611,2.5 T5 230hp At High
7658,4611,2.4 I 170hp At Pack Plus
7659,4611,2.0 At P1
7660,4611,2.0 T
7661,4611,1.8
7662,4611,2.0 Mt
7663,4611,2.5 T5 P2 230hp At
7664,4611,2.0 Mt P1
7665,4611,1.9
7666,4611,2.0 T4
7667,4611,2.0 Performance
7668,4611,2.0 Mt P2
7669,4611,2.5 T5 230hp Mt
7670,4611,2.0 T Se At
7671,4611,2.0 T4 At
7672,4611,2.0 Se At
7673,4611,2.0 T At
7674,4611,2.0 T Se
7675,67908,2.0 2000 Lx
7676,67908,2.0 2000 Le
7677,67908,2.0 Le
7678,67908,2.0 At
7679,67908,2.0 2000 Le At
7680,67908,2.0 2000 Se
7681,67908,2.0 Sport Lx
7682,67908,1.8 Sport
7683,67908,2.0 2000 Le At Abs
7684,67908,2.0 E/limitada
7685,67908,1.8
7686,67908,2.0 2000 Le Abs
7687,49666,1.6 Turbo Exclusive Am80
7688,49666,2.0 Hdi Confort
7689,49666,3.0 V6 Exclusive
7690,49666,2.0 Sx
7691,49666,2.0 Sx Hdi
7692,49666,2.0 Hdi Sx Nivel 2 Pack
7693,49666,3.0 V6 Exclusive Bva Pack
7694,49666,2.0 Sx Pack
7695,49666,3.0 V6 Exclusive Pack
7696,49666,3.0 V6 Exclusive Bva
7697,49666,2.0 Hdi Dynamique
7698,49666,2.0 Hdi Confort Am80
7699,49666,2.0 Hdi X
7700,49666,2.0 Hdi Sx Nivel 2
7701,49666,2.0 Sx Hdi Pack
7702,49666,2.0 I Sx Pack
7703,49666,2.0 Dynamique
7704,49666,2.0 Hdi Sx Nivel 1
7705,49666,2.0 Sx Hdi N2
7706,49666,2.0 Nivel 1 Sx
7707,1252878,2.5 Advance 170cv
7708,1252878,2.0 Advance I 110cv
7709,1252878,2.5 Advance Tipt 170cv
7710,1252878,2.5 Confort 170cv
7711,1252878,2.0 Confort I 110cv
7712,1252878,1.9 Variant I Advance
7713,1252878,1.9 Variant I Advance Tiptronic
7714,1252878,1.9 Variant I Advance Dsg
7715,1252878,2.5 Confort 170cv Tiptronic
7716,8161471,3.5l Bi-turbo
7717,64003,1.6 130cv
7718,64003,1.6 130cv At
7719,64003,1.6 6at 130cv
7720,64003,1.6t 204cv Ultimate 7dct
7721,64003,2.0 150cv Tech At
7722,64003,2.0t 250cv 6mt
7723,64003,1.6t 204cv Sport Mt
7724,64003,1.6 6at130cv
7725,63043,1.0 Passion
7726,63043,1.0 City
7727,63043,1.0 Play
7728,63043,0.9 Top
7729,66564,2.5 Pick-up D/cab 4x2 D
7730,66564,2.5 Pick-up D/cab 4x2 D Aa
7731,66564,2.5 Pick-up S/cab 4x2 D Aa
7732,66564,2.3 Pick-up D/cab 4x2
7733,66564,2.5 Pick-up S/cab 4x2 D
7734,66564,2.3 Pick-up D/cab 4x4
7735,66564,2.3 Pick-up D/cab 4x4 Aa
7736,66564,2.3 Pick-up D/cab 4x2 Dlx
7737,66564,2.3 Pick-up S/cab 4x2
7738,66564,2.5 Pick-up D/cab 4x2
7739,66564,2.5 Pick-up S/cab 4x2
7740,66564,2.5 Pick-up D/cab 4x2 Aa
7741,66564,2.8 Pick-up D/cab 4x4 Aa
7742,66564,2.3 Pick-up S/cab 4x2 Aa
7743,67950,2.0 Sport 4wd Gls At Panoramico
7744,67950,2.4 Gls 169cv
7745,67950,2.4 Gls 170cv At C/t
7746,67950,3.0 Gls 220cv At C/t
7747,67950,2.4 Gls At Tc Cu
7748,67950,2.0 Glx 150 Cv
7749,67950,2.4 Gls At
7750,67950,2.4 Gls At Ab Lat Cu Cortina
7751,67950,2.0 Sport 4wd Gls 150cv At
7752,67950,2.4 Gls At Tc+cu
7753,67950,2.4 Ii Gls At Ab Lat Cu
7754,67950,2.0 Sport 2wd Gls 150cv Mt
7755,67950,3.0 Ii V6 Gls At
7756,67950,2.4 Ii Gls At Ab Lat Cu Cortina
7757,67950,3.0 V6 Gls At Tc+cu
7758,561188,2.8 Se 4x4
7759,561188,2.8 Dte Se 4x4
7760,60284,2.5 Awd Cvt Limited 173cv
7761,60284,3.6 R Limited
7762,60284,2.5 Limited
7763,60284,2.5 Awd Cvt Xa 173cv
7764,60284,2.5 Awd Cvt Xs 173cv
7765,60284,2.5 3s 4at Sawd 173cv Sportshift
7766,60284,3.0 R 6at Si-driver Vdc 245cv
7767,60284,2.5 Un 4at Sawd 165cv
7768,60284,2.5 3s 4at Sawd 165cv
7769,60284,2.5 Un 5mt Sawd 165cv
7770,60284,3.5 R Awd 5at Si Drive
7771,60284,2.5 Un 4at Sawd 173cv Sportshift
7772,60284,2.5 Un 5mt Sawd 173cv
7773,60284,2.5 Awd 6mt Xs 173cv
7774,60284,3.6 R Awd 5at Si Drive
7775,60284,2.5 Cvt Limited 167cv At6
7776,60284,3.0 R 5at Si-driver Sawd Sportshift
7777,60284,2.5 2.5 Awd Cvt Xv 173cv
7778,60284,3.0 R Si-driver Gps Sawd Sportshift
7779,60284,2.5 3s 4at Sawd Gps Sportshift
7780,60284,2.5 Awd Cvt Xs 167cv
7781,2220951,2.5 Caja
7782,2220951,2.5 Tdci Truck Aa C/caja 4x2
7783,2220951,2.5 Truck Chasis
7784,2220951,2.5 Tdci Truck C/caja 4x2
7785,2220951,2.5 Aa Bonano
7786,2220951,2.5 Truck
7787,2220951,2.5 Aa Caja Nacional
7788,2220951,2.5 Tdci Truck S/caja 4x2
7789,2220951,2.5 Caja Nacional
7790,2220951,2.5 Aa Chasis
7791,2220951,2.5 Chasis
7792,41497,1.4 Dynamic Multiair 140cv
7793,41497,1.4 Sport Multiair 140cv
7794,41497,1.6 Dynamic Multijet 120cv
7795,41497,2.0 Hgt
7796,41497,2.0 Hgt Tc Cu
7797,17108,2.0 Xdrive 28i Xline 245cv
7798,17108,3.0 Xdrive 35i 306cv M Package
7799,17108,2.0 Xdrive 20i Executive 184cv
7800,17108,2.0 Xdrive 30i Xline 184cv
7801,17108,2.0 M40i Mpa
7802,60266,1.9 Sdi
7803,60266,1.9 I 130cv
7804,60266,1.9 I 130 Hp
7805,60266,1.9 Sdi Aa
7806,60266,1.9 I
7807,60266,1.6 100 Hp Aa
7808,60266,1.6 Se
7809,60266,1.6 100 Hp
7810,60266,1.9 Se D
7811,60266,1.9 Glx D
7812,60266,1.9 I 100 Hp
7813,60266,1.9 I Vario
7814,60266,1.9 Sxe I
7815,60266,1.9 Sdi Vario
7816,60266,1.6 100 Hp At
7817,60266,1.9 Sxe D
7818,60266,2.0
7819,60266,1.6 Se Vario
7820,60266,1.9 Sdi Vario Aa
7821,60266,1.9 Glx I
7822,60266,1.4 Clx
7823,60266,1.6 Glx Mi
7824,60266,1.6 Sx
7825,60266,1.8 Glx
7826,60266,1.6 Sxe
7827,60266,2.0 Sx
7828,389461,1.4 Active Family
7829,389461,1.4 Active
7830,389461,1.4 Active Family High Sec
7831,389461,1.4 Active High Security
7832,66716,4.2 Mwm Dlx Abs
7833,66716,4.1 D Maxion
7834,66716,4.1
7835,66716,4.2 Mwm
7836,66716,4.2 Mwm Dlx
7837,66716,4.2 Mwm Conquest
7838,66716,4.2 Mwm Aa
7839,66716,4.1 D Maxion Conquest
7840,66716,4.1 D Maxion Aa Ll
7841,389548,2.9 602 Dti
7842,389548,2.9 602 D El
7843,389548,2.3 601 D
7844,389548,2.9 602 D El At
7845,389548,2.3 601 Dti
7846,389548,2.9 602 D
7847,389548,2.9 602 Dti Security
7848,389548,2.9 602 Dti Security At
7849,389548,2.3 Il
7850,389548,3.2 Il 24v
7851,389548,2.9 602 Dti At
7852,389548,3.2 Il 24v At
7853,389565,1.2 Ex 85cv 4at
7854,389565,1.1 Ex Mt
7855,389565,1.2 Ex 85cv 5mt
7856,389565,1.1 Ex At
7857,389565,1.1 Ex Mt 65 hp
7858,389565,1.2 Ex
7859,389565,1.1 Ex Mt 85 hp
7860,389565,1.1 Ex
7861,389565,1.1 Ex At 85 hp
7862,389565,1.1 Ex At 65 hp
7863,1252987,3.0 Gle400 Sport Coupe 4matic 333cv
7864,1252987,3.0 Gle400 Sport 4matic 333cv
7865,1252987,5.5 Gle43 Coupe Amg 585cv
7866,1252987,3.0 Gle450 4matic 367cv
7867,1252987,5.5 V8 Gle Coupé 63 S 4matic 585 Cv
7868,1252987,5.5 Gle43 Amg 585cv
7869,11447,1.9 Rn D
7870,11447,1.9 Rl D
7871,11447,1.6 Rl
7872,7276,6.7 Laramie I Atx 350cv 4x4
7873,60723,1.9 Fr I 130cv
7874,60723,1.6 Se
7875,60723,1.6 100 Hp
7876,60723,2.0 Gti
7877,60723,1.9 Sed
7878,60723,1.9 I
7879,60723,1.6 Sc Sport 105cv
7880,60723,1.6 Sport 105cv
7881,60723,1.0 Passion
7882,60723,1.9 Sdi
7883,60723,1.4 Clx
7884,60723,2.0 Gti Cupra
7885,60723,1.9 I 130 Hp
7886,60723,1.6 Style 105cv
7887,60723,1.9 Sed Aa
7888,60723,1.6 Sc Style 105cv
7889,60723,1.4 Sc Reference 84cv
7890,60723,1.4 Reference 84cv
7891,60723,1.8 Gt
7892,60723,1.4 Clx Aa
7893,60723,1.9 I 100 Hp
7894,60723,1.8 Glx
7895,60723,1.6 Glx
7896,60723,2.0 115 Hp
7897,60723,2.0 Gt
7898,60723,1.4 Cl
7899,60723,1.6 Clx Dh
7900,60723,1.9 Glx I
7901,67536,1.1 Gls Aa
7902,67536,1.1 Gls
7903,67536,1.1 Gls Aa Prime
7904,67536,1.1 Gls Aa At
7905,67536,1.1 Gl
7906,67536,1.1 Gls 2abg
7907,67536,1.1 Gls Ab Abs At
7908,67536,1.1 Gls Ab
7909,61443,1.8 Gls
7910,61443,1.6 Gls
7911,61443,1.8 Gls At
7912,61443,1.8 Gls 6mt Seguridad Premium
7913,61443,1.8 Gls Wagon
7914,61443,2.0 Gls
7915,61443,1.8 Gls 6at Seguridad Premium
7916,61443,1.6 Gls At
7917,61443,1.8 Gl
7918,61443,2.0 Gls Wagon
7919,61443,2.0 Gls Premium At
7920,61443,2.0 Gls At Premium
7921,61443,1.8 Gls Wagon At
7922,61443,2.0 Gls Plus
7923,61443,2.0 Gls Premium
7924,61443,2.0 Gls Plus At
7925,61443,2.0 Gls Wagon F. Plus
7926,61443,1.9 Gl D
7927,61443,2.0 Gls At
7928,61443,2.0 Gls Wagon At
7929,61443,2.0 Gls Wagon F. Plus A.
7930,61443,1.9 Gl D Wagon
7931,503621,1.6 Cla200 Coupe Urban 156cv At
7932,503621,1.6 Cla200 Coupe Urban 156cv Mt
7933,503621,1.6 Cla200 Urban 156cv At
7934,503621,2.0 Cla45 Amg 360cv At
7935,503621,2.0 Cla250 Coupe Sport 211cv At
7936,84815,3.1 Di Banzai Wagon
7937,84815,2.6 Hard Top
7938,84815,3.1 I Ls Wagon
7939,84815,3.1 I Scout Wagon
7940,84815,3.2 V6 Wagon
7941,84815,2.6 Ls
7942,84815,3.0 I Kuroi Wagon
7943,84815,3.0 I Ls Wagon
7944,84815,3.0 I Ls At Wagon
7945,84815,2.6 Soft Top
7946,84815,3.0 I Scout Wagon
7947,84815,3.1 I Banzai Wagon
7948,84815,3.1 I Banzai Sport Wagon
7949,1252896,2.2 Rn
7950,1252896,2.2 Txe Techo
7951,1252896,2.2 Txe
7952,1252896,2.2 Txe Techo/cuero
7953,1252896,2.2 Gtx
7954,1252896,2.2 Txi
7955,1252896,2.2 Rt
7956,1252896,1.7 Tse
7957,1252896,2.1 Rnd
7958,1252896,2.2 Txi Abs
7959,1252896,2.2 Rti Abs
7960,1252896,2.2 Txe 7 As
7961,67558,3.3 Se 3.3
7962,67558,2.4 Se 2.4
7963,67558,2.5 Se
7964,67558,2.5 At
7965,67558,3.3 At
7966,67558,3.3 At Se
7967,67558,2.5 Caravan
7968,36577,2.5 Truck Super Porter
7969,36577,2.5 Truck 1.0 Gls Turbo
7970,36577,2.6 Truck Con Caja
7971,36577,2.5 Van
7972,36577,2.5 12 Pas Spr Minibus
7973,36577,2.5 Truck C/caja
